RxDevice,FileID,TxDevice,GenTime,FileMsgCount,GpsEpochTime,TxRandom,MsgCount,DSecond,Latitude,Longitude,Elevation,Speed,Heading,Ax,Ay,Az,Yawrate,CountPathPoints,RadiusOfCurve,Confidence,EventFlag,SemiMajor,SemiMinor,Orientation,SteerAngle,TransState,WhlBrkUnkn,WhlBrkLF,WhlBrkLR,WhlBrkRF,WhlBrkRR,Width,Length,EtcActive,AbsActive,EscActive,BrakeBstActive,AuxBrakesActive
1000,57,1000,606553302618943,32,1679468502.6189439,5975,20,42700,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553302718687,33,1679468502.7186871,5975,21,42800,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553302823770,34,1679468502.82377,5975,22,42850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553302917692,35,1679468502.9176919,5975,23,42950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303013794,36,1679468503.0137949,5975,24,43050,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303116864,37,1679468503.1168649,5975,25,43150,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303211878,38,1679468503.2118781,5975,26,43250,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303313901,39,1679468503.3139019,5975,27,43350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303413713,40,1679468503.4137139,5975,28,43450,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303514632,41,1679468503.514632,5975,29,43550,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303615982,42,1679468503.6159821,5975,30,43650,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303714917,43,1679468503.7149179,5975,31,43750,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303810672,44,1679468503.810672,5975,32,43850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553303908293,45,1679468503.908293,5975,33,43950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304013212,46,1679468504.0132129,5975,34,44050,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304115036,47,1679468504.115036,5975,35,44150,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304210836,48,1679468504.2108369,5975,36,44250,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304313885,49,1679468504.313885,5975,37,44350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304417192,50,1679468504.417192,5975,38,44450,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304513644,51,1679468504.513644,5975,39,44550,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304609685,52,1679468504.6096849,5975,40,44650,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304713012,53,1679468504.7130129,5975,41,44750,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304814754,54,1679468504.814754,5975,42,44850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553304913847,55,1679468504.913847,5975,43,44950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305014277,56,1679468505.014277,5975,44,45050,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305112895,57,1679468505.112895,5975,45,45150,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305217866,58,1679468505.2178669,5975,46,45250,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305324583,59,1679468505.3245831,5975,47,45350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305416734,60,1679468505.4167349,5975,48,45450,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305524291,61,1679468505.524291,5975,49,45600,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305625230,62,1679468505.6252301,5975,50,45700,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305728709,63,1679468505.728709,5975,51,45800,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305830284,64,1679468505.8302841,5975,52,45850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553305929019,65,1679468505.929019,5975,53,45950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306027658,66,1679468506.027658,5975,54,46100,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306124969,67,1679468506.124969,5975,55,46200,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306224893,68,1679468506.2248931,5975,56,46300,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306318631,69,1679468506.3186319,5975,57,46350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306415707,70,1679468506.4157071,5975,58,46450,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306512671,71,1679468506.512671,5975,59,46550,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306608733,72,1679468506.6087339,5975,60,46650,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306707161,73,1679468506.7071619,5975,61,46750,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306808013,74,1679468506.808013,5975,62,46850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553306912684,75,1679468506.9126849,5975,63,46950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307013892,76,1679468507.0138929,5975,64,47050,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307108928,77,1679468507.1089289,5975,65,47150,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307208925,78,1679468507.208925,5975,66,47250,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.466698,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307309962,79,1679468507.309962,5975,67,47350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.472191,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307407035,80,1679468507.4070351,5975,68,47450,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.472191,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307501737,81,1679468507.5017371,5975,69,47550,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.472191,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307605869,82,1679468507.6058691,5975,70,47650,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.472191,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307710805,83,1679468507.7108059,5975,71,47750,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.472191,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307809685,84,1679468507.809685,5975,72,47850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.477684,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553307911742,85,1679468507.9117429,5975,73,47950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.477684,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308008647,86,1679468508.008647,5975,74,48050,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.477684,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308111085,87,1679468508.1110849,5975,75,48150,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.477684,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308212080,88,1679468508.21208,5975,76,48250,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.477684,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308307976,89,1679468508.307976,5975,77,48350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.483177,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308404055,90,1679468508.4040551,5975,78,48450,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.483177,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308504301,91,1679468508.5043011,5975,79,48550,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.483177,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308606993,92,1679468508.6069939,5975,80,48650,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.483177,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308711728,93,1679468508.7117281,5975,81,48750,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.483177,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308812866,94,1679468508.812866,5975,82,48850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553308910804,95,1679468508.910804,5975,83,48950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309012862,96,1679468509.0128629,5975,84,49050,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309114262,97,1679468509.1142621,5975,85,49150,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309210756,98,1679468509.2107561,5975,86,49250,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309307154,99,1679468509.3071539,5975,87,49350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309408344,100,1679468509.408344,5975,88,49450,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309503686,101,1679468509.503686,5975,89,49550,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309608686,102,1679468509.6086869,5975,90,49650,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309713810,103,1679468509.71381,5975,91,49750,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.48867,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309815781,104,1679468509.8157811,5975,92,49850,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553309911773,105,1679468509.9117739,5975,93,49950,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310013020,106,1679468510.01302,5975,94,50050,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310111299,107,1679468510.111299,5975,95,50150,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310213990,108,1679468510.2139909,5975,96,50250,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310317954,109,1679468510.3179541,5975,97,50350,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310425059,110,1679468510.4250591,5975,98,50500,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310525157,111,1679468510.5251579,5975,99,50550,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310625214,112,1679468510.6252141,5975,100,50700,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310728709,113,1679468510.7287099,5975,101,50800,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,57,1000,606553310830801,114,1679468510.830801,5975,102,50900,17.6017449,78.126547399999993,461.39999,0,234.6125,0,0,-2.54,0,15,32767,100,0,0,0,73.494164,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
