RxDevice,FileID,TxDevice,GenTime,FileMsgCount,GpsEpochTime,TxRandom,MsgCount,DSecond,Latitude,Longitude,Elevation,Speed,Heading,Ax,Ay,Az,Yawrate,CountPathPoints,RadiusOfCurve,Confidence,EventFlag,SemiMajor,SemiMinor,Orientation,SteerAngle,TransState,WhlBrkUnkn,WhlBrkLF,WhlBrkLR,WhlBrkRF,WhlBrkRR,Width,Length,EtcActive,AbsActive,EscActive,BrakeBstActive,AuxBrakesActive
1000,56,3000,606553298170564,17,1679468498.1705649,40542,20,38250,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,-2.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298273842,18,1679468498.2738421,40542,21,38300,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298376815,19,1679468498.3768151,40542,22,38399,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298477865,20,1679468498.477865,40542,23,38499,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298575829,21,1679468498.575829,40542,24,38600,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298676811,22,1679468498.6768119,40542,25,38750,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298776693,23,1679468498.7766931,40542,26,38800,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298883191,24,1679468498.8831911,40542,27,38899,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553298979831,25,1679468498.9798319,40542,28,39050,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299084819,26,1679468499.0848191,40542,29,39149,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299177823,27,1679468499.1778231,40542,30,39250,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299278693,28,1679468499.2786939,40542,31,39350,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299380876,29,1679468499.3808761,40542,32,39450,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299486480,30,1679468499.48648,40542,33,39549,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299581921,31,1679468499.5819211,40542,34,39600,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299676814,32,1679468499.6768141,40542,35,39749,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299775810,33,1679468499.77581,40542,36,39800,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299870950,34,1679468499.8709509,40542,37,39899,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553299971554,35,1679468499.971554,40542,38,39999,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300068694,36,1679468500.0686941,40542,39,40100,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300172553,37,1679468500.1725531,40542,40,40250,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300272685,38,1679468500.2726851,40542,41,40300,17.601746299999999,78.126553299999998,459.20001,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300369817,39,1679468500.369817,40542,42,40399,17.601746599999998,78.126555299999993,458.89999,0.14,4.0999999,0.14,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300467829,40,1679468500.467829,40542,43,40499,17.6017467,78.126555299999993,458.89999,0.14,4.0999999,0.14,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300572855,41,1679468500.572855,40542,44,40600,17.601746800000001,78.126555299999993,458.89999,0.14,4.0999999,0.14,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300672553,42,1679468500.6725531,40542,45,40750,17.601747,78.126555299999993,458.89999,0.14,4.0999999,0.13,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300777688,43,1679468500.777688,40542,46,40850,17.601747100000001,78.126555299999993,458.89999,0.14,4.0999999,0.13,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300884315,44,1679468500.884315,40542,47,40949,17.601747599999999,78.126555699999997,458.5,0.12,4.0999999,0.11,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553300986206,45,1679468500.9862061,40542,48,41050,17.601747700000001,78.126555699999997,458.5,0.12,4.0999999,0.11,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301084192,46,1679468501.084192,40542,49,41149,17.601747799999998,78.126555699999997,458.5,0.12,4.0999999,0.11,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301186065,47,1679468501.1860659,40542,50,41250,17.601747899999999,78.126555699999997,458.5,0.12,4.0999999,0.11,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301287694,48,1679468501.2876949,40542,51,41350,17.601748000000001,78.126555699999997,458.5,0.12,4.0999999,0.11,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301386933,49,1679468501.3869331,40542,52,41399,17.601748300000001,78.126555400000001,458.29999,0.12,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301485189,50,1679468501.4851899,40542,53,41499,17.601748399999998,78.126555400000001,458.29999,0.12,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301578844,51,1679468501.5788441,40542,54,41600,17.601748499999999,78.126555400000001,458.29999,0.12,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301678560,52,1679468501.67856,40542,55,41750,17.601748600000001,78.126555400000001,458.29999,0.12,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301777695,53,1679468501.7776959,40542,56,41850,17.601748699999998,78.126555400000001,458.29999,0.12,4.0999999,-0.02,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301880069,54,1679468501.880069,40542,57,41899,17.601748600000001,78.126554900000002,458.10001,7.9999998E-2,4.0999999,-2.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553301974674,55,1679468501.974674,40542,58,41999,17.601748600000001,78.126554900000002,458.10001,7.9999998E-2,4.0999999,-2.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302071840,56,1679468502.07184,40542,59,42100,17.601748699999998,78.126554900000002,458.10001,7.9999998E-2,4.0999999,-2.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302170059,57,1679468502.170059,40542,60,42199,17.601748799999999,78.126554900000002,458.10001,7.9999998E-2,4.0999999,-2.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302272579,58,1679468502.2725799,40542,61,42350,17.6017489,78.126554900000002,458.10001,7.9999998E-2,4.0999999,-2.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302373936,59,1679468502.3739359,40542,62,42399,17.601749599999998,78.126555999999994,458,0.1,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302471072,60,1679468502.471072,40542,63,42499,17.601749699999999,78.126555999999994,458,0.1,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302573715,61,1679468502.5737159,40542,64,42600,17.6017498,78.126555999999994,458,0.1,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302674820,62,1679468502.6748199,40542,65,42750,17.601749899999998,78.126555999999994,458,0.1,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302775324,63,1679468502.7753241,40542,66,42800,17.601749899999998,78.126555999999994,458,0.1,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302876930,64,1679468502.87693,40542,67,42899,17.6017492,78.126555999999994,458,0,4.0999999,-9.0000004E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553302979809,65,1679468502.979809,40542,68,43050,17.6017492,78.126555999999994,458,0,4.0999999,-7.9999998E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303084943,66,1679468503.0849431,40542,69,43149,17.6017492,78.126555999999994,458,0,4.0999999,-7.9999998E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303184073,67,1679468503.184073,40542,70,43250,17.6017492,78.126555999999994,458,0,4.0999999,-7.9999998E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303284840,68,1679468503.2848401,40542,71,43350,17.6017492,78.126555999999994,458,0,4.0999999,-9.0000004E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303378825,69,1679468503.3788249,40542,72,43399,17.6017492,78.126555999999994,458,0,4.0999999,-0.1,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303479888,70,1679468503.4798889,40542,73,43499,17.6017492,78.126555999999994,458,0,4.0999999,-0.1,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303577195,71,1679468503.5771959,40542,74,43600,17.6017492,78.126555999999994,458,0,4.0999999,-0.1,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303679691,72,1679468503.6796911,40542,75,43749,17.6017492,78.126555999999994,458,0,4.0999999,-0.1,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303784965,73,1679468503.784965,40542,76,43850,17.6017492,78.126555999999994,458,0,4.0999999,-0.1,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303887687,74,1679468503.8876879,40542,77,43949,17.6017492,78.126555999999994,458,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553303992718,75,1679468503.992718,40542,78,44050,17.6017492,78.126555999999994,458,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304093693,76,1679468504.093693,40542,79,44149,17.6017492,78.126555999999994,458,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304192846,77,1679468504.1928461,40542,80,44250,17.6017492,78.126555999999994,458,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304291693,78,1679468504.291693,40542,81,44350,17.6017492,78.126555999999994,458,0,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304393251,79,1679468504.3932519,40542,82,44449,17.601751699999998,78.1265578,457.89999,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304487683,80,1679468504.4876831,40542,83,44550,17.601751799999999,78.1265578,457.89999,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304584826,81,1679468504.584826,40542,84,44649,17.601751799999999,78.1265578,457.89999,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304680828,82,1679468504.6808281,40542,85,44750,17.6017519,78.1265578,457.89999,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304780698,83,1679468504.7806981,40542,86,44850,17.601751999999998,78.1265578,457.89999,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304877211,84,1679468504.8772111,40542,87,44949,17.601751699999998,78.126556499999992,457.70001,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553304980690,85,1679468504.98069,40542,88,45049,17.601751699999998,78.126556499999992,457.70001,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305079812,86,1679468505.079812,40542,89,45149,17.601751799999999,78.126556499999992,457.70001,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305179832,87,1679468505.1798329,40542,90,45249,17.601751799999999,78.126556499999992,457.70001,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305284702,88,1679468505.2847021,40542,91,45350,17.6017519,78.126556499999992,457.70001,5.9999999E-2,4.0999999,5.9999999E-2,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305384695,89,1679468505.3846951,40542,92,45449,17.601751399999998,78.126554900000002,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305487689,90,1679468505.487689,40542,93,45550,17.601751499999999,78.126554900000002,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305588687,91,1679468505.5886879,40542,94,45649,17.601751499999999,78.126554900000002,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305686811,92,1679468505.6868119,40542,95,45750,17.6017516,78.126554900000002,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305784946,93,1679468505.784946,40542,96,45850,17.601751699999998,78.126554900000002,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305880873,94,1679468505.880873,40542,97,45899,17.601751999999998,78.126553099999995,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553305979059,95,1679468505.979059,40542,98,45999,17.601751999999998,78.126553099999995,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306078850,96,1679468506.07885,40542,99,46149,17.601752099999999,78.126553099999995,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306173573,97,1679468506.173573,40542,100,46250,17.601752099999999,78.126553099999995,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306274571,98,1679468506.2745709,40542,101,46350,17.6017522,78.126553099999995,457.5,5.9999999E-2,4.0999999,0,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306369816,99,1679468506.3698161,40542,102,46399,17.6017531,78.126552599999997,457.60001,5.9999999E-2,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306469585,100,1679468506.4695849,40542,103,46499,17.601753199999997,78.126552599999997,457.60001,5.9999999E-2,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306568829,101,1679468506.5688291,40542,104,46600,17.601753199999997,78.126552599999997,457.60001,5.9999999E-2,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306664331,102,1679468506.664331,40542,105,46699,17.601753299999999,78.126552599999997,457.60001,5.9999999E-2,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
1000,56,3000,606553306760687,103,1679468506.7606871,40542,106,46800,17.601753299999999,78.126552599999997,457.60001,5.9999999E-2,4.0999999,-9.9999998E-3,0,-2.54,0,15,32767,100,0,0,0,2.7466239E-2,190.5,7,0,0,0,0,1,185,471,0,0,0,0,0
