RxDevice,RxFileId,RxGenTime,TxDevice,TxFileId,TxGenTime,RxLatitude,RxLongitude,RxHeading,RxSpeed,RxYawRate,TxLatitude,TxLongitude,TxHeading,TxSpeed,TxYawRate,XDist,YDist,Range,Rdot,RelHeading
3000,55,606553153508910,1000,57,,17.601762099999998,78.126558799999998,4.0999999,0,0,,,,,,,,,,
3000,55,606553153607109,1000,57,,17.601762099999998,78.126558799999998,4.0999999,0,0,,,,,,,,,,
3000,55,606553153702138,1000,57,,17.601762099999998,78.126558799999998,4.0999999,0,0,,,,,,,,,,
3000,55,606553153801966,1000,57,,17.601762799999999,78.126558299999999,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553153902015,1000,57,,17.601762900000001,78.126558299999999,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154004487,1000,57,,17.601762900000001,78.126558299999999,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154103075,1000,57,,17.601762900000001,78.126558299999999,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154199176,1000,57,,17.601762900000001,78.126558299999999,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154295146,1000,57,,17.601763200000001,78.126559200000003,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154393343,1000,57,,17.601763200000001,78.126559200000003,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154488151,1000,57,,17.601763200000001,78.126559200000003,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154586618,1000,57,,17.601763200000001,78.126559200000003,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154686924,1000,57,,17.601763299999998,78.126559200000003,4.0999999,0.02,0,,,,,,,,,,
3000,55,606553154788120,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553154891051,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553154994129,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155098012,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155203272,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155306979,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155409912,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155504982,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155599929,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155701172,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155806021,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553155901099,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156002134,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156102168,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156206991,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156311538,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156414997,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156519952,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156624383,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156727258,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156832180,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553156929050,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157030241,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157125400,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157226248,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157331178,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157428278,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157533073,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157633032,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157730989,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157831132,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553157930116,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553158027940,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553158125582,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553158225346,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
